EVENT_LOG | OS-Level Chat Server | 2026-04-16 01:54:41
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
610       10224.707  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
611       10224.708  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Charlie
612       10224.709  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Charlie
613       10224.709  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=13   Charlie
614       10224.709  SEM_POST           tid=0   room=-  sem=50   msgs=13   Charlie
615       10290.224  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
616       10290.226  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
617       10290.226  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Diana
618       10290.227  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Diana
619       10290.228  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=13   Diana
620       10290.228  SEM_POST           tid=1   room=-  sem=50   msgs=13   Diana
621       10360.516  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
622       10360.518  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
623       10360.520  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T2 Eve
624       10360.528  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=14   Eve
625       10360.528  SEM_POST           tid=3   room=-  sem=50   msgs=14   Eve
626       10426.432  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
627       10426.433  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
628       10426.434  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Frank
629       10426.435  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Frank
630       10426.435  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=14   Frank
631       10426.435  SEM_POST           tid=2   room=-  sem=50   msgs=14   Frank
632       10494.039  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
633       10494.041  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
634       10494.042  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Grace
635       10494.042  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Grace
636       10494.042  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=14   Grace
637       10494.043  SEM_POST           tid=7   room=-  sem=50   msgs=14   Grace
638       10559.322  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
639       10559.324  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
640       10559.325  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
641       10559.326  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
642       10559.326  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=14   Hank
643       10559.326  SEM_POST           tid=4   room=-  sem=50   msgs=14   Hank
644       10637.689  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
645       10637.690  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
646       10637.691  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Iris
647       10637.692  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Iris
648       10637.692  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=14   Iris
649       10637.692  SEM_POST           tid=6   room=-  sem=50   msgs=14   Iris
650       10706.262  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
651       10706.265  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
652       10706.266  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Jack
653       10706.266  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Jack
654       10706.266  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=14   Jack
655       10706.266  SEM_POST           tid=5   room=-  sem=50   msgs=14   Jack
656       10771.361  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
657       10771.362  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
658       10771.363  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Karen
659       10771.364  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Karen
660       10771.364  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=14   Karen
661       10771.364  SEM_POST           tid=0   room=-  sem=50   msgs=14   Karen
662       10843.681  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
663       10843.683  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
664       10843.684  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Leo
665       10843.685  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Leo
666       10843.685  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=14   Leo
667       10843.685  SEM_POST           tid=1   room=-  sem=50   msgs=14   Leo
668       10920.823  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
669       10920.824  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
670       10920.826  PRIVATE_MSG        tid=0   room=-  sem=-1   msgs=0    T0->T5 Mia
671       10920.842  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=15   Mia
672       10920.843  SEM_POST           tid=3   room=-  sem=50   msgs=15   Mia
673       10999.745  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
674       10999.747  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
675       10999.748  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Nick
676       10999.749  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Nick
677       10999.749  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=15   Nick
678       10999.749  SEM_POST           tid=2   room=-  sem=50   msgs=15   Nick
679       11086.033  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
680       11086.035  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
681       11086.036  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Olivia
682       11086.036  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Olivia
683       11086.036  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=15   Olivia
684       11086.037  SEM_POST           tid=7   room=-  sem=50   msgs=15   Olivia
685       11179.874  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
686       11179.876  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
687       11179.877  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
688       11179.879  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
689       11179.879  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=15   Paul
690       11179.879  SEM_POST           tid=4   room=-  sem=50   msgs=15   Paul
691       11259.310  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
692       11259.312  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
693       11259.312  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Quinn
694       11259.313  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Quinn
695       11259.313  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=15   Quinn
696       11259.313  SEM_POST           tid=6   room=-  sem=50   msgs=15   Quinn
697       11353.924  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
698       11353.927  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
699       11353.927  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Rose
700       11353.928  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Rose
701       11353.928  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=15   Rose
702       11353.928  SEM_POST           tid=5   room=-  sem=50   msgs=15   Rose
703       11469.118  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
704       11469.119  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
705       11469.120  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Sam
706       11469.120  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Sam
707       11469.121  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=15   Sam
708       11469.121  SEM_POST           tid=0   room=-  sem=50   msgs=15   Sam
709       11606.696  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
710       11606.698  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
711       11606.699  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Tina
712       11606.700  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Tina
713       11606.700  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=15   Tina
714       11606.700  SEM_POST           tid=1   room=-  sem=50   msgs=15   Tina
715       11748.809  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
716       11748.810  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
717       11748.813  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Alice
718       11748.843  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=16   Alice
719       11748.843  SEM_POST           tid=3   room=-  sem=50   msgs=16   Alice
720       11894.615  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
721       11894.617  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
722       11894.618  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Bob
723       11894.619  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Bob
724       11894.619  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=16   Bob
725       11894.619  SEM_POST           tid=2   room=-  sem=50   msgs=16   Bob
726       12043.929  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
727       12043.931  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
728       12043.932  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Charlie
729       12043.933  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Charlie
730       12043.933  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=16   Charlie
731       12043.933  SEM_POST           tid=7   room=-  sem=50   msgs=16   Charlie
732       12191.233  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
733       12191.234  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
734       12191.235  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
735       12191.236  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
736       12191.236  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=16   Diana
737       12191.236  SEM_POST           tid=4   room=-  sem=50   msgs=16   Diana
738       12346.222  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
739       12346.223  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
740       12346.224  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Eve
741       12346.224  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Eve
742       12346.225  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=16   Eve
743       12346.225  SEM_POST           tid=6   room=-  sem=50   msgs=16   Eve
744       12491.563  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
745       12491.565  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
746       12491.566  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Frank
747       12491.566  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Frank
748       12491.567  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=16   Frank
749       12491.567  SEM_POST           tid=5   room=-  sem=50   msgs=16   Frank
750       12636.838  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
751       12636.840  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
752       12636.841  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Grace
753       12636.841  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Grace
754       12636.841  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=16   Grace
755       12636.842  SEM_POST           tid=0   room=-  sem=50   msgs=16   Grace
756       12786.280  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
757       12786.282  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
758       12786.283  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Hank
759       12786.284  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Hank
760       12786.284  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=16   Hank
761       12786.284  SEM_POST           tid=1   room=-  sem=50   msgs=16   Hank
762       12930.082  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
763       12930.083  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
764       12930.087  PRIVATE_MSG        tid=1   room=-  sem=-1   msgs=0    T1->T4 Iris
765       12930.114  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=17   Iris
766       12930.114  SEM_POST           tid=3   room=-  sem=50   msgs=17   Iris
767       13079.168  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
768       13079.170  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
769       13079.170  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Jack
770       13079.171  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Jack
771       13079.171  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=17   Jack
772       13079.171  SEM_POST           tid=2   room=-  sem=50   msgs=17   Jack
773       13223.432  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
774       13223.434  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
775       13223.434  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Karen
776       13223.435  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Karen
777       13223.435  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=17   Karen
778       13223.435  SEM_POST           tid=7   room=-  sem=50   msgs=17   Karen
779       13368.521  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
780       13368.523  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
781       13368.524  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
782       13368.524  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
783       13368.524  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=17   Leo
784       13368.525  SEM_POST           tid=4   room=-  sem=50   msgs=17   Leo
785       13513.882  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
786       13513.884  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
787       13513.885  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Mia
788       13513.886  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Mia
789       13513.886  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=17   Mia
790       13513.887  SEM_POST           tid=6   room=-  sem=50   msgs=17   Mia
791       13661.266  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
792       13661.267  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
793       13661.268  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Nick
794       13661.268  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Nick
795       13661.268  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=17   Nick
796       13661.269  SEM_POST           tid=5   room=-  sem=50   msgs=17   Nick
797       13734.229  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
798       13734.230  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
799       13734.230  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Olivia
800       13734.231  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Olivia
801       13734.231  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=17   Olivia
802       13734.231  SEM_POST           tid=0   room=-  sem=50   msgs=17   Olivia
803       13810.841  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
804       13810.844  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
805       13810.845  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Paul
806       13810.845  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Paul
807       13810.846  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=17   Paul
808       13810.846  SEM_POST           tid=1   room=-  sem=50   msgs=17   Paul
809       13889.808  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
810       13889.810  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
811       13889.815  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T5 Quinn
812       13890.068  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=18   Quinn
813       13890.068  SEM_POST           tid=3   room=-  sem=50   msgs=18   Quinn
814       13965.607  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
815       13965.610  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
816       13965.611  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Rose
817       13965.612  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Rose
818       13965.612  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=18   Rose
819       13965.612  SEM_POST           tid=2   room=-  sem=50   msgs=18   Rose
820       14030.838  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
821       14030.839  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
822       14030.840  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Sam
823       14030.841  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Sam
824       14030.841  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=18   Sam
825       14030.841  SEM_POST           tid=7   room=-  sem=50   msgs=18   Sam
826       14112.989  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
827       14112.991  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
828       14112.992  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
829       14112.993  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
830       14112.993  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=18   Tina
831       14112.994  SEM_POST           tid=4   room=-  sem=50   msgs=18   Tina
832       14179.083  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
833       14179.084  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
834       14179.085  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Alice
835       14179.086  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Alice
836       14179.086  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=18   Alice
837       14179.086  SEM_POST           tid=6   room=-  sem=50   msgs=18   Alice
838       14248.829  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
839       14248.831  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
840       14248.831  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Bob
841       14248.832  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Bob
842       14248.832  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=18   Bob
843       14248.833  SEM_POST           tid=5   room=-  sem=50   msgs=18   Bob
844       14323.876  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
845       14323.877  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
846       14323.878  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Charlie
847       14323.878  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Charlie
848       14323.878  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=18   Charlie
849       14323.878  SEM_POST           tid=0   room=-  sem=50   msgs=18   Charlie
850       14388.894  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
851       14388.895  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
852       14388.896  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Diana
853       14388.897  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Diana
854       14388.897  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=18   Diana
855       14388.897  SEM_POST           tid=1   room=-  sem=50   msgs=18   Diana
856       14457.857  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
857       14457.858  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
858       14457.862  PRIVATE_MSG        tid=4   room=-  sem=-1   msgs=0    T4->T0 Eve
859       14457.874  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=19   Eve
860       14457.874  SEM_POST           tid=3   room=-  sem=50   msgs=19   Eve
861       14523.831  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
862       14523.834  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
863       14523.834  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Frank
864       14523.836  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Frank
865       14523.836  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=19   Frank
866       14523.836  SEM_POST           tid=2   room=-  sem=50   msgs=19   Frank
867       14595.821  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
868       14595.826  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
869       14595.827  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Grace
870       14595.828  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Grace
871       14595.828  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=19   Grace
872       14595.829  SEM_POST           tid=7   room=-  sem=50   msgs=19   Grace
873       14659.096  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
874       14659.098  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
875       14659.098  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Hank
876       14659.099  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Hank
877       14659.099  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=19   Hank
878       14659.099  SEM_POST           tid=4   room=-  sem=50   msgs=19   Hank
879       14729.923  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
880       14729.925  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
881       14729.926  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Iris
882       14729.926  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Iris
883       14729.927  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=19   Iris
884       14729.927  SEM_POST           tid=6   room=-  sem=50   msgs=19   Iris
885       14804.926  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
886       14804.928  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
887       14804.928  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Jack
888       14804.929  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Jack
889       14804.929  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=19   Jack
890       14804.930  SEM_POST           tid=5   room=-  sem=50   msgs=19   Jack
891       14874.033  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
892       14874.034  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
893       14874.035  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Karen
894       14874.036  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Karen
895       14874.036  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=19   Karen
896       14874.036  SEM_POST           tid=0   room=-  sem=50   msgs=19   Karen
897       14951.248  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
898       14951.249  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
899       14951.250  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Leo
900       14951.251  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Leo
901       14951.251  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=19   Leo
902       14951.251  SEM_POST           tid=1   room=-  sem=50   msgs=19   Leo
903       15015.006  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
904       15015.008  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
905       15015.011  PRIVATE_MSG        tid=2   room=-  sem=-1   msgs=0    T2->T4 Mia
906       15015.021  PRIVATE_MSG        tid=3   room=P  sem=49   msgs=20   Mia
907       15015.021  SEM_POST           tid=3   room=-  sem=50   msgs=20   Mia
908       15091.039  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
909       15091.041  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
910       15091.042  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Nick
911       15091.042  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Nick
912       15091.042  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=20   Nick
913       15091.042  SEM_POST           tid=2   room=-  sem=50   msgs=20   Nick
914       15159.823  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
915       15159.824  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
916       15159.825  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Olivia
917       15159.826  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Olivia
918       15159.826  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=20   Olivia
919       15159.826  SEM_POST           tid=7   room=-  sem=50   msgs=20   Olivia
920       15228.561  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
921       15228.563  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
922       15228.564  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Paul
923       15228.565  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Paul
924       15228.565  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=20   Paul
925       15228.565  SEM_POST           tid=4   room=-  sem=50   msgs=20   Paul
926       15295.766  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
927       15295.767  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
928       15295.767  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Quinn
929       15295.768  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Quinn
930       15295.768  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=20   Quinn
931       15295.768  SEM_POST           tid=6   room=-  sem=50   msgs=20   Quinn
932       15367.123  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
933       15367.124  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
934       15367.125  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Rose
935       15367.126  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Rose
936       15367.127  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=20   Rose
937       15367.127  SEM_POST           tid=5   room=-  sem=50   msgs=20   Rose
