EVENT_LOG | OS-Level Chat Server | 2026-04-15 21:08:52
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
956       33981.137  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Sam
957       33981.137  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Sam
958       33981.138  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=22   Sam
959       33981.138  SEM_POST           tid=0   room=-  sem=50   msgs=22   Sam
960       34004.125  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
961       34004.127  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Tina
962       34004.127  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Tina
963       34004.127  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=21   Tina
964       34004.128  SEM_POST           tid=2   room=-  sem=50   msgs=21   Tina
965       34028.757  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
966       34028.764  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Alice
967       34028.775  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=20   Alice
968       34028.775  SEM_POST           tid=6   room=-  sem=50   msgs=20   Alice
969       34049.177  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
970       34049.180  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Bob
971       34049.181  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Bob
972       34049.181  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=21   Bob
973       34049.181  SEM_POST           tid=1   room=-  sem=50   msgs=21   Bob
974       34069.941  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
975       34069.943  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Charlie
976       34069.944  BUFFER_WRAP        tid=5   room=C  sem=-1   msgs=0    Charlie
977       34069.944  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Charlie
978       34069.944  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=21   Charlie
979       34069.945  SEM_POST           tid=5   room=-  sem=50   msgs=21   Charlie
980       34099.992  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
981       34099.996  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
982       34099.997  BUFFER_WRAP        tid=4   room=A  sem=-1   msgs=0    Diana
983       34099.998  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
984       34099.998  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=22   Diana
985       34099.998  SEM_POST           tid=4   room=-  sem=50   msgs=22   Diana
986       34122.731  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
987       34122.733  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Eve
988       34122.734  BUFFER_WRAP        tid=3   room=B  sem=-1   msgs=0    Eve
989       34122.734  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Eve
990       34122.734  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=22   Eve
991       34122.734  SEM_POST           tid=3   room=-  sem=50   msgs=22   Eve
992       34149.800  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
993       34149.803  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Frank
994       34149.803  BUFFER_FULL        tid=7   room=C  sem=-1   msgs=0    Frank
995       34168.990  SEM_WAIT           tid=0   room=-  sem=48   msgs=0    ADMITTED
996       34168.993  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Grace
997       34168.993  BUFFER_FULL        tid=0   room=A  sem=-1   msgs=0    Grace
998       34194.851  SEM_WAIT           tid=2   room=-  sem=47   msgs=0    ADMITTED
999       34194.852  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Hank
1000      34194.852  BUFFER_FULL        tid=2   room=B  sem=-1   msgs=0    Hank
1001      34215.576  SEM_WAIT           tid=6   room=-  sem=46   msgs=0    ADMITTED
1002      34215.580  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Iris
1003      34215.605  PRIVATE_MSG        tid=6   room=P  sem=46   msgs=21   Iris
1004      34215.606  SEM_POST           tid=6   room=-  sem=47   msgs=21   Iris
1005      34235.904  SEM_WAIT           tid=1   room=-  sem=46   msgs=0    ADMITTED
1006      34235.906  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Jack
1007      34235.906  BUFFER_FULL        tid=1   room=A  sem=-1   msgs=0    Jack
1008      34262.178  SEM_WAIT           tid=5   room=-  sem=45   msgs=0    ADMITTED
1009      34262.180  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Karen
1010      34262.180  BUFFER_FULL        tid=5   room=B  sem=-1   msgs=0    Karen
1011      34282.643  SEM_WAIT           tid=4   room=-  sem=44   msgs=0    ADMITTED
1012      34282.646  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
1013      34282.646  BUFFER_FULL        tid=4   room=C  sem=-1   msgs=0    Leo
1014      34303.841  SEM_WAIT           tid=3   room=-  sem=43   msgs=0    ADMITTED
1015      34303.844  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Mia
1016      34303.844  BUFFER_FULL        tid=3   room=A  sem=-1   msgs=0    Mia
1017      34325.127  SEM_WAIT           tid=6   room=-  sem=42   msgs=0    ADMITTED
1018      34325.131  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Nick
1019      34325.131  BUFFER_FULL        tid=6   room=B  sem=-1   msgs=0    Nick
1020      53013.032  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=22   Frank
1021      53013.033  SEM_POST           tid=7   room=-  sem=43   msgs=22   Frank
1022      53013.034  THREAD_EXIT        tid=7   room=-  sem=0    msgs=22   normal exit
1023      53013.071  MSG_BROADCAST      tid=4   room=C  sem=44   msgs=23   Leo
1024      53013.072  SEM_POST           tid=4   room=-  sem=44   msgs=23   Leo
1025      53013.072  THREAD_EXIT        tid=4   room=-  sem=0    msgs=23   normal exit
1026      53013.108  MSG_BROADCAST      tid=0   room=A  sem=48   msgs=23   Grace
1027      53013.108  SEM_POST           tid=0   room=-  sem=45   msgs=23   Grace
1028      53013.109  THREAD_EXIT        tid=0   room=-  sem=0    msgs=23   normal exit
1029      53013.128  THREAD_EXIT        tid=0   room=-  sem=0    msgs=23   shutdown
1030      53013.144  MSG_BROADCAST      tid=1   room=A  sem=46   msgs=22   Jack
1031      53013.144  SEM_POST           tid=1   room=-  sem=46   msgs=22   Jack
1032      53013.144  THREAD_EXIT        tid=1   room=-  sem=0    msgs=22   normal exit
1033      53013.167  THREAD_EXIT        tid=1   room=-  sem=0    msgs=22   shutdown
1034      53013.179  MSG_BROADCAST      tid=3   room=A  sem=43   msgs=23   Mia
1035      53013.179  SEM_POST           tid=3   room=-  sem=47   msgs=23   Mia
1036      53013.180  THREAD_EXIT        tid=3   room=-  sem=0    msgs=23   normal exit
1037      53013.197  MSG_BROADCAST      tid=6   room=B  sem=42   msgs=22   Nick
1038      53013.197  SEM_POST           tid=6   room=-  sem=48   msgs=22   Nick
1039      53013.198  THREAD_EXIT        tid=6   room=-  sem=0    msgs=22   normal exit
1040      53013.405  MSG_BROADCAST      tid=2   room=B  sem=47   msgs=22   Hank
1041      53013.406  MSG_BROADCAST      tid=5   room=B  sem=45   msgs=22   Karen
1042      53013.407  SEM_POST           tid=2   room=-  sem=49   msgs=22   Hank
1043      53013.407  SEM_POST           tid=5   room=-  sem=50   msgs=22   Karen
1044      53013.408  THREAD_EXIT        tid=5   room=-  sem=0    msgs=22   normal exit
1045      53013.409  THREAD_EXIT        tid=2   room=-  sem=0    msgs=22   normal exit
1046      53014.157  THREAD_EXIT        tid=2   room=-  sem=0    msgs=22   shutdown
1047      53014.168  THREAD_EXIT        tid=3   room=-  sem=0    msgs=23   shutdown
1048      53014.254  THREAD_EXIT        tid=4   room=-  sem=0    msgs=23   shutdown
1049      53014.261  THREAD_EXIT        tid=5   room=-  sem=0    msgs=22   shutdown
1050      53014.267  THREAD_EXIT        tid=6   room=-  sem=0    msgs=22   shutdown
1051      53014.274  THREAD_EXIT        tid=7   room=-  sem=0    msgs=22   shutdown
